90636,31.219990,34.800149,1
90636,31.220141,34.801719,2
90636,31.220129,34.801734,3
90636,31.220118,34.801750,4
90636,31.220114,34.801758,5
90636,31.220106,34.801776,6
90636,31.220100,34.801796,7
90636,31.220097,34.801815,8
90636,31.220095,34.801836,9
90636,31.220095,34.801846,10
90636,31.220096,34.801866,11
90636,31.220100,34.801886,12
90636,31.220105,34.801906,13
90636,31.220112,34.801924,14
90636,31.220121,34.801941,15
90636,31.220127,34.801949,16
90636,31.220136,34.801962,17
90636,31.220151,34.801977,18
90636,31.220165,34.801988,19
90636,31.220173,34.801992,20
90636,31.220188,34.802000,21
90636,31.220204,34.802005,22
90636,31.220212,34.802006,23
90636,31.220229,34.802007,24
90636,31.220237,34.802007,25
90636,31.220254,34.802004,26
90636,31.220270,34.801999,27
90636,31.220278,34.801996,28
90636,31.220292,34.801988,29
90636,31.220307,34.801976,30
90636,31.220320,34.801963,31
90636,31.220326,34.801956,32
90636,31.220336,34.801940,33
90636,31.220341,34.801932,34
90636,31.220351,34.801909,35
90636,31.220586,34.801831,36
90636,31.220753,34.801769,37
90636,31.220963,34.801709,38
90636,31.221276,34.801608,39
90636,31.222053,34.801389,40
90636,31.222218,34.801333,41
90636,31.222557,34.801242,42
90636,31.223692,34.800871,43
90636,31.223768,34.800828,44
90636,31.223814,34.800795,45
90636,31.223843,34.800752,46
90636,31.223887,34.800643,47
90636,31.223897,34.800570,48
90636,31.223897,34.800491,49
90636,31.223769,34.800029,50
90636,31.223775,34.800020,51
90636,31.223782,34.800008,52
90636,31.223789,34.799988,53
90636,31.223793,34.799975,54
90636,31.223794,34.799961,55
90636,31.223794,34.799946,56
90636,31.223793,34.799935,57
90636,31.223790,34.799918,58
90636,31.223786,34.799905,59
90636,31.223780,34.799892,60
90636,31.223769,34.799875,61
90636,31.223760,34.799865,62
90636,31.223751,34.799857,63
90636,31.223740,34.799850,64
90636,31.223724,34.799842,65
90636,31.223628,34.799393,66
90636,31.223536,34.798959,67
90636,31.223545,34.798948,68
90636,31.223554,34.798934,69
90636,31.223558,34.798926,70
90636,31.223564,34.798910,71
90636,31.223569,34.798894,72
90636,31.223572,34.798877,73
90636,31.223573,34.798859,74
90636,31.223573,34.798843,75
90636,31.224144,34.798635,76
90636,31.224636,34.798455,77
90636,31.224642,34.798476,78
90636,31.224648,34.798491,79
90636,31.224656,34.798505,80
90636,31.224666,34.798519,81
90636,31.224671,34.798525,82
90636,31.224677,34.798530,83
90636,31.224689,34.798540,84
90636,31.224702,34.798549,85
90636,31.224716,34.798555,86
90636,31.224736,34.798560,87
90636,31.224745,34.798561,88
90636,31.224760,34.798561,89
90636,31.224774,34.798559,90
90636,31.224782,34.798557,91
90636,31.224789,34.798554,92
90636,31.224803,34.798548,93
90636,31.224809,34.798544,94
90636,31.224822,34.798535,95
90636,31.224833,34.798524,96
