90637,31.260925,34.763705,1
90637,31.260977,34.763605,2
90637,31.261103,34.763396,3
90637,31.261147,34.763339,4
90637,31.261185,34.763309,5
90637,31.261248,34.763313,6
90637,31.261288,34.763333,7
90637,31.261323,34.763393,8
90637,31.261324,34.763434,9
90637,31.261304,34.763509,10
90637,31.261153,34.763874,11
90637,31.260900,34.763756,12
90637,31.260823,34.763718,13
90637,31.260903,34.763548,14
90637,31.261064,34.763289,15
90637,31.261103,34.763232,16
90637,31.261199,34.763079,17
90637,31.261262,34.762987,18
90637,31.261370,34.762783,19
90637,31.261425,34.762576,20
90637,31.261448,34.762430,21
90637,31.261438,34.762192,22
90637,31.261369,34.761987,23
90637,31.261270,34.761795,24
90637,31.261054,34.761489,25
90637,31.260956,34.761337,26
90637,31.260760,34.761035,27
90637,31.260573,34.760752,28
90637,31.260494,34.760514,29
90637,31.260474,34.760161,30
90637,31.260533,34.759807,31
90637,31.260572,34.759673,32
90637,31.260640,34.759502,33
90637,31.260656,34.759514,34
90637,31.260668,34.759521,35
90637,31.260686,34.759527,36
90637,31.260699,34.759529,37
90637,31.260719,34.759528,38
90637,31.260732,34.759525,39
90637,31.260744,34.759520,40
90637,31.260762,34.759510,41
90637,31.260772,34.759501,42
90637,31.260786,34.759485,43
90637,31.260797,34.759466,44
90637,31.260803,34.759452,45
90637,31.260809,34.759431,46
90637,31.260810,34.759415,47
90637,31.260810,34.759393,48
90637,31.260807,34.759376,49
90637,31.260915,34.759320,50
90637,31.261011,34.759292,51
90637,31.261312,34.759317,52
90637,31.261697,34.759399,53
90637,31.262110,34.759540,54
90637,31.262618,34.759810,55
90637,31.262909,34.760024,56
90637,31.263208,34.760303,57
90637,31.263440,34.760533,58
90637,31.263691,34.760788,59
90637,31.264042,34.761142,60
90637,31.264037,34.761149,61
90637,31.264030,34.761159,62
90637,31.264025,34.761170,63
90637,31.264021,34.761181,64
90637,31.264017,34.761200,65
90637,31.264017,34.761212,66
90637,31.264018,34.761224,67
90637,31.264022,34.761242,68
90637,31.264026,34.761254,69
90637,31.264032,34.761264,70
90637,31.264043,34.761279,71
90637,31.264051,34.761287,72
90637,31.264059,34.761293,73
90637,31.264071,34.761300,74
90637,31.264087,34.761306,75
90637,31.264104,34.761309,76
90637,31.264122,34.761309,77
90637,31.264139,34.761304,78
90637,31.264149,34.761300,79
90637,31.264164,34.761290,80
90637,31.264176,34.761280,81
90637,31.264494,34.761624,82
90637,31.265011,34.762158,83
90637,31.265441,34.762655,84
90637,31.266077,34.763272,85
90637,31.266068,34.763286,86
90637,31.266062,34.763295,87
90637,31.266053,34.763316,88
90637,31.266046,34.763339,89
90637,31.266041,34.763362,90
90637,31.266040,34.763373,91
90637,31.266039,34.763397,92
90637,31.266041,34.763420,93
90637,31.266045,34.763444,94
90637,31.266053,34.763468,95
90637,31.266061,34.763487,96
90637,31.266072,34.763507,97
90637,31.266085,34.763525,98
90637,31.266100,34.763541,99
90637,31.266108,34.763548,100
90637,31.266125,34.763560,101
90637,31.266143,34.763570,102
90637,31.266161,34.763577,103
90637,31.266183,34.763582,104
90637,31.266203,34.763583,105
90637,31.266223,34.763582,106
90637,31.266242,34.763578,107
90637,31.266319,34.763644,108
90637,31.266513,34.763862,109
90637,31.266812,34.764241,110
90637,31.267538,34.765144,111
90637,31.267963,34.765787,112
90637,31.268286,34.766283,113
90637,31.268392,34.766432,114
90637,31.268675,34.766906,115
90637,31.268722,34.767027,116
90637,31.268705,34.767042,117
90637,31.268681,34.767077,118
90637,31.268668,34.767106,119
90637,31.268659,34.767149,120
90637,31.268658,34.767162,121
90637,31.268656,34.767188,122
90637,31.268673,34.767243,123
90637,31.268690,34.767273,124
90637,31.268710,34.767297,125
90637,31.268715,34.767302,126
90637,31.268736,34.767321,127
90637,31.268770,34.767335,128
90637,31.268809,34.767343,129
90637,31.268848,34.767340,130
90637,31.268882,34.767328,131
90637,31.269014,34.767579,132
90637,31.269219,34.767963,133
90637,31.269339,34.768198,134
90637,31.269410,34.768278,135
90637,31.269528,34.768506,136
90637,31.269677,34.768806,137
90637,31.270003,34.769467,138
90637,31.270265,34.770030,139
90637,31.270504,34.770617,140
90637,31.270625,34.770911,141
90637,31.270706,34.771108,142
90637,31.270873,34.771534,143
90637,31.271010,34.771895,144
90637,31.271020,34.771938,145
90637,31.271042,34.772122,146
90637,31.271006,34.772185,147
90637,31.270979,34.772212,148
90637,31.270779,34.772340,149
90637,31.270346,34.772583,150
90637,31.270195,34.772667,151
90637,31.270091,34.772697,153
90637,31.269837,34.772817,154
90637,31.269519,34.773007,155
90637,31.269344,34.773098,156
90637,31.269237,34.773152,157
90637,31.269048,34.773260,158
90637,31.268900,34.773343,159
90637,31.268542,34.773544,160
90637,31.268275,34.773706,161
90637,31.268015,34.773849,162
90637,31.267752,34.773998,163
90637,31.267745,34.773993,164
90637,31.267735,34.773987,165
90637,31.267725,34.773984,166
90637,31.267715,34.773982,167
90637,31.267705,34.773982,168
90637,31.267695,34.773985,169
90637,31.267685,34.773990,170
90637,31.267676,34.773997,171
90637,31.267667,34.774005,172
90637,31.267655,34.774022,173
90637,31.267646,34.774041,174
90637,31.267638,34.774063,175
90637,31.267634,34.774088,176
90637,31.267632,34.774104,177
90637,31.267632,34.774112,178
90637,31.267517,34.774217,179
90637,31.267374,34.774378,180
90637,31.267293,34.774500,181
90637,31.267204,34.774664,182
90637,31.267134,34.774821,183
90637,31.267065,34.775044,184
90637,31.267028,34.775219,185
90637,31.267001,34.775460,186
90637,31.266984,34.775908,187
90637,31.266958,34.776366,188
90637,31.266941,34.776612,189
90637,31.266916,34.776968,190
90637,31.266864,34.777218,191
90637,31.266780,34.777397,192
90637,31.266669,34.777590,193
90637,31.266585,34.777683,194
90637,31.266470,34.777811,195
90637,31.266308,34.777930,196
90637,31.266137,34.778053,197
90637,31.266000,34.778136,198
90637,31.265884,34.778169,199
90637,31.265859,34.778151,200
90637,31.265820,34.778138,201
90637,31.265779,34.778138,202
90637,31.265744,34.778148,203
90637,31.265687,34.778012,204
90637,31.265609,34.777769,205
90637,31.265552,34.777621,206
90637,31.265314,34.777013,207
90637,31.264983,34.776250,208
90637,31.264777,34.775718,209
90637,31.264605,34.775267,210
90637,31.264315,34.774605,211
90637,31.263893,34.772815,212
90637,31.263907,34.772815,213
90637,31.263936,34.772792,214
90637,31.263961,34.772754,215
90637,31.263968,34.772723,216
90637,31.263970,34.772684,217
90637,31.263959,34.772650,218
90637,31.263942,34.772622,219
90637,31.263918,34.772601,220
90637,31.263869,34.772357,221
90637,31.263849,34.772268,222
90637,31.263805,34.772070,223
90637,31.263705,34.771526,224
90637,31.263605,34.771055,225
90637,31.263531,34.770792,226
90637,31.263493,34.770685,227
90637,31.263515,34.770647,228
90637,31.263527,34.770585,229
90637,31.263528,34.770580,230
90637,31.263520,34.770521,231
90637,31.263504,34.770481,232
90637,31.263471,34.770436,233
90637,31.263444,34.770419,234
90637,31.263421,34.770403,235
90637,31.263397,34.770397,236
90637,31.263286,34.770238,237
90637,31.263262,34.770207,238
90637,31.263174,34.770114,239
90637,31.263076,34.770034,240
90637,31.262788,34.769898,241
90637,31.262674,34.769854,242
90637,31.262409,34.769744,243
90637,31.262395,34.769738,244
90637,31.262174,34.769603,245
90637,31.262066,34.769539,246
90637,31.261864,34.769420,247
90637,31.261865,34.769399,248
90637,31.261858,34.769361,249
90637,31.261847,34.769340,250
90637,31.261840,34.769326,251
90637,31.261814,34.769300,252
90637,31.261781,34.769284,253
90637,31.261759,34.769279,254
